"","FAC_ELE","victima"
"69147",234,0
"69148",234,1
"69149",937,0
"69150",469,0
"69151",703,0
"69152",469,0
"69153",937,0
"69154",703,0
"69155",1172,0
"69156",1436,0
"69157",821,0
"69158",974,0
"69159",730,0
"69160",487,0
"69161",365,0
"69162",365,0
"69163",730,0
"69164",487,0
"69165",487,0
"69166",487,0
"69167",487,0
"69168",487,1
"69169",487,0
"69170",974,0
"69171",730,0
"69172",730,0
"69173",974,0
"69174",974,0
"69175",730,0
"69176",487,0
"69177",487,0
"69178",1140,0
"69179",410,0
"69180",456,0
"69181",912,0
"69182",205,0
"69183",410,0
"69184",410,0
"69185",410,1
"69186",616,0
"69187",410,0
"69188",410,0
"69189",410,0
"69190",616,1
"69191",616,0
"69192",880,0
"69193",821,0
"69194",1436,0
"69195",616,0
"69196",660,1
"69197",440,0
"69198",616,0
"69199",205,0
"69200",410,0
"69201",1099,0
"69202",1099,0
"69203",440,0
"69204",440,0
"69205",912,0
"69206",660,0
"69207",660,0
"69208",440,0
"69209",912,0
"69210",456,1
"69211",456,1
"69212",684,0
"69213",228,0
"69214",684,0
"69215",228,0
"69216",684,1
"69217",684,0
"69218",780,0
"69219",456,0
"69220",1140,0
"69221",456,0
"69222",520,1
"69223",260,0
"69224",1596,0
"69225",780,0
"69226",228,1
"69227",260,0
"69228",484,0
"69229",484,0
"69230",484,1
"69231",454,1
"69232",442,1
"69233",662,0
"69234",242,1
"69235",484,0
"69236",242,1
"69237",967,0
"69238",968,0
"69239",426,0
"69240",225,0
"69241",450,1
"69242",675,0
"69243",675,0
"69244",714,1
"69245",1189,1
"69246",476,0
"69247",662,0
"69248",639,0
"69249",426,0
"69250",426,1
"69251",644,1
"69252",215,0
"69253",859,1
"69254",922,0
"69255",231,1
"69256",1153,0
"69257",662,1
"69258",883,0
"69259",478,1
"69260",1065,0
"69261",454,1
"69262",908,0
"69263",655,0
"69264",655,0
"69265",655,0
"69266",437,0
"69267",493,0
"69268",740,1
"69269",740,0
"69270",740,0
"69271",1233,0
"69272",932,0
"69273",717,0
"69274",466,1
"69275",466,0
"69276",726,0
"69277",229,1
"69278",599,0
"69279",200,0
"69280",1064,0
"69281",426,0
"69282",851,1
"69283",639,1
"69284",338,1
"69285",676,1
"69286",699,0
"69287",456,1
"69288",684,1
"69289",912,1
"69290",215,0
"69291",260,0
"69292",1042,0
"69293",781,1
"69294",471,0
"69295",706,0
"69296",471,0
"69297",471,0
"69298",235,0
"69299",471,0
"69300",1270,0
"69301",508,1
"69302",1016,0
"69303",508,0
"69304",762,0
"69305",438,0
"69306",219,0
"69307",219,1
"69308",657,1
"69309",219,0
"69310",408,0
"69311",612,0
"69312",408,0
"69313",204,0
"69314",212,0
"69315",212,1
"69316",354,0
"69317",177,0
"69318",354,0
"69319",149,0
"69320",1197,1
"69321",599,0
"69322",399,1
"69323",662,0
"69324",331,0
"69325",331,0
"69326",1013,1
"69327",662,0
"69328",842,0
"69329",561,0
"69330",842,1
"69331",249,1
"69332",499,1
"69333",748,0
"69334",499,0
"69335",707,0
"69336",707,0
"69337",471,0
"69338",471,0
"69339",470,0
"69340",940,0
"69341",768,0
"69342",512,0
"69343",768,0
"69344",768,0
"69345",494,1
"69346",741,0
"69347",741,0
"69348",988,0
"69349",988,0
"69350",257,0
"69351",514,1
"69352",1285,0
"69353",514,1
"69354",634,0
"69355",634,0
"69356",952,0
"69357",634,1
"69358",1586,0
"69359",464,0
"69360",464,0
"69361",232,1
"69362",464,1
"69363",464,0
"69364",928,0
"69365",454,0
"69366",331,1
"69367",227,1
"69368",681,0
"69369",681,1
"69370",454,0
"69371",1042,0
"69372",1260,0
"69373",420,1
"69374",840,0
"69375",451,0
"69376",676,1
"69377",902,0
"69378",451,0
"69379",215,0
"69380",860,0
"69381",860,1
"69382",239,1
"69383",717,0
"69384",1194,0
"69385",826,0
"69386",551,0
"69387",551,0
"69388",551,1
"69389",551,0
"69390",1041,1
"69391",1041,0
"69392",521,0
"69393",260,1
"69394",1144,0
"69395",1144,1
"69396",1372,1
"69397",686,0
"69398",406,0
"69399",1026,0
"69400",257,0
"69401",513,0
"69402",462,1
"69403",231,0
"69404",462,1
"69405",462,1
"69406",454,1
"69407",452,0
"69408",904,0
"69409",678,0
"69410",452,0
"69411",452,0
"69412",465,0
"69413",465,0
"69414",931,1
"69415",233,0
"69416",465,0
"69417",435,0
"69418",653,0
"69419",653,0
"69420",435,0
"69421",871,0
"69422",1005,0
"69423",754,0
"69424",503,1
"69425",1005,0
"69426",467,0
"69427",467,1
"69428",467,0
"69429",467,0
"69430",934,1
"69431",648,0
"69432",648,0
"69433",216,0
"69434",216,0
"69435",470,1
"69436",470,0
"69437",1410,0
"69438",470,1
"69439",470,0
"69440",740,1
"69441",448,0
"69442",299,0
"69443",448,0
"69444",299,0
"69445",610,0
"69446",462,0
"69447",407,0
"69448",407,0
"69449",814,1
"69450",667,0
"69451",667,1
"69452",445,0
"69453",667,0
"69454",667,0
"69455",844,1
"69456",844,0
"69457",422,0
"69458",211,0
"69459",422,1
"69460",1157,0
"69461",694,0
"69462",694,0
"69463",694,1
"69464",233,0
"69465",698,0
"69466",930,0
"69467",465,0
"69468",438,0
"69469",875,0
"69470",438,0
"69471",875,0
"69472",875,0
"69473",493,0
"69474",493,0
"69475",740,0
"69476",493,0
"69477",706,1
"69478",706,1
"69479",942,0
"69480",1412,0
"69481",1370,0
"69482",822,0
"69483",274,0
"69484",659,1
"69485",220,0
"69486",220,1
"69487",439,0
"69488",439,0
"69489",614,0
"69490",205,0
"69491",205,0
"69492",210,0
"69493",418,1
"69494",837,0
"69495",418,0
"69496",418,1
"69497",837,0
"69498",988,1
"69499",741,1
"69500",494,0
"69501",988,1
"69502",741,0
"69503",247,0
"69504",494,0
"69505",247,0
"69506",999,0
"69507",499,0
"69508",499,0
"69509",250,0
"69510",1194,1
"69511",478,0
"69512",239,0
"69513",717,1
"69514",429,1
"69515",286,0
"69516",286,0
"69517",286,1
"69518",429,0
"69519",458,0
"69520",915,1
"69521",458,1
"69522",458,0
"69523",231,0
"69524",463,0
"69525",694,0
"69526",231,0
"69527",463,0
"69528",902,0
"69529",226,1
"69530",461,0
"69531",1152,1
"69532",461,1
"69533",461,0
"69534",691,1
"69535",230,0
"69536",459,0
"69537",689,0
"69538",499,0
"69539",499,0
"69540",249,0
"69541",499,0
"69542",231,0
"69543",462,0
"69544",462,0
"69545",462,1
"69546",231,0
"69547",452,0
"69548",452,0
"69549",677,0
"69550",452,1
"69551",452,0
"69552",494,0
"69553",247,0
"69554",247,0
"69555",741,0
"69556",741,1
"69557",912,0
"69558",912,1
"69559",456,0
"69560",754,1
"69561",503,0
"69562",503,0
"69563",754,1
"69564",200,0
"69565",401,0
"69566",401,0
"69567",407,1
"69568",802,1
"69569",565,1
"69570",1412,0
"69571",282,0
"69572",1005,0
"69573",1005,0
"69574",754,0
"69575",754,0
"69576",491,0
"69577",246,1
"69578",1228,0
"69579",491,0
"69580",710,1
"69581",473,0
"69582",1419,0
"69583",710,1
"69584",473,1
"69585",343,1
"69586",343,0
"69587",515,0
"69588",343,1
"69589",515,1
"69590",615,0
"69591",205,0
"69592",410,0
"69593",205,0
"69594",976,1
"69595",1220,0
"69596",488,0
"69597",244,0
"69598",829,0
"69599",829,0
"69600",829,0
"69601",276,0
"69602",874,0
"69603",218,0
"69604",437,0
"69605",655,0
"69606",655,1
"69607",218,1
"69608",436,0
"69609",436,1
"69610",436,0
"69611",980,0
"69612",490,0
"69613",980,1
"69614",490,0
"69615",492,0
"69616",738,0
"69617",246,1
"69618",807,0
"69619",1077,0
"69620",538,0
"69621",1077,0
"69622",711,0
"69623",474,1
"69624",711,0
"69625",474,1
"69626",474,1
"69627",493,1
"69628",740,1
"69629",740,0
"69630",493,0
"69631",700,0
"69632",933,0
"69633",467,0
"69634",933,0
"69635",707,0
"69636",472,1
"69637",707,0
"69638",472,1
"69639",707,1
"69640",5907,0
"69641",3544,0
"69642",2363,0
"69643",1181,0
"69644",446,1
"69645",669,0
"69646",446,0
"69647",669,0
"69648",672,0
"69649",1120,0
"69650",448,0
"69651",224,0
"69652",224,0
"69653",212,0
"69654",635,0
"69655",424,0
"69656",726,0
"69657",969,1
"69658",969,0
"69659",726,0
"69660",969,0
"69661",705,1
"69662",235,0
"69663",470,0
"69664",470,0
"69665",466,0
"69666",699,0
"69667",233,0
"69668",466,0
"69669",466,0
"69670",628,0
"69671",209,1
"69672",628,1
"69673",838,1
"69674",419,0
"69675",483,1
"69676",725,1
"69677",483,0
"69678",966,1
"69679",979,1
"69680",979,1
"69681",245,0
"69682",489,0
"69683",1046,0
"69684",523,0
"69685",523,0
"69686",1046,1
"69687",756,0
"69688",200,1
"69689",504,1
"69690",504,0
"69691",756,0
"69692",909,0
"69693",303,0
"69694",1212,1
"69695",606,0
"69696",606,1
"69697",445,0
"69698",667,0
"69699",1112,1
"69700",667,0
"69701",804,0
"69702",536,0
"69703",536,0
"69704",536,1
"69705",536,1
"69706",255,0
"69707",510,1
"69708",255,1
"69709",1274,0
"69710",510,0
"69711",510,0
"69712",552,0
"69713",828,0
"69714",552,0
"69715",828,1
"69716",828,0
"69717",704,0
"69718",469,1
"69719",469,0
"69720",235,1
"69721",704,0
"69722",471,1
"69723",471,0
"69724",471,0
"69725",707,0
"69726",707,0
"69727",511,0
"69728",1021,0
"69729",511,1
"69730",685,0
"69731",456,1
"69732",456,0
"69733",913,0
"69734",685,0
"69735",671,0
"69736",894,0
"69737",894,1
"69738",447,0
"69739",447,0
"69740",1081,0
"69741",1351,0
"69742",541,0
"69743",811,0
"69744",503,0
"69745",1005,1
"69746",645,1
"69747",215,0
"69748",430,0
"69749",215,0
"69750",645,0
"69751",430,1
"69752",430,0
"69753",458,1
"69754",1373,0
"69755",1144,0
"69756",1144,0
"69757",915,1
"69758",1422,0
"69759",203,0
"69760",813,0
"69761",406,0
"69762",670,0
"69763",577,0
"69764",577,0
"69765",577,1
"69766",289,0
"69767",892,0
"69768",892,0
"69769",669,0
"69770",446,1
"69771",483,0
"69772",1206,1
"69773",724,0
"69774",483,0
"69775",758,0
"69776",505,0
"69777",1011,0
"69778",505,0
"69779",253,0
"69780",450,0
"69781",450,0
"69782",225,0
"69783",225,0
"69784",675,0
"69785",959,1
"69786",719,0
"69787",959,0
"69788",480,0
"69789",240,1
"69790",736,0
"69791",491,0
"69792",491,0
"69793",736,0
"69794",736,0
"69795",679,1
"69796",226,1
"69797",453,0
"69798",679,1
"69799",525,0
"69800",525,0
"69801",788,0
"69802",525,0
"69803",437,0
"69804",875,1
"69805",437,0
"69806",219,0
"69807",437,0
"69808",498,0
"69809",504,0
"69810",456,0
"69811",684,0
"69812",684,1
"69813",228,0
"69814",228,0
"69815",239,0
"69816",239,1
"69817",239,0
"69818",239,1
"69819",777,0
"69820",716,0
"69821",477,0
"69822",716,0
"69823",477,0
"69824",477,0
"69825",414,0
"69826",414,1
"69827",414,0
"69828",414,0
"69829",621,0
"69830",428,1
"69831",428,0
"69832",214,0
"69833",643,0
"69834",428,0
"69835",166,1
"69836",498,0
"69837",332,0
"69838",608,0
"69839",203,1
"69840",406,1
"69841",406,0
"69842",444,0
"69843",444,1
"69844",444,0
"69845",444,0
"69846",441,1
"69847",441,0
"69848",662,0
"69849",824,1
"69850",618,0
"69851",206,0
"69852",412,0
"69853",609,0
"69854",406,0
"69855",1217,0
"69856",609,0
"69857",455,0
"69858",910,0
"69859",455,0
"69860",846,1
"69861",423,0
"69862",635,0
"69863",423,0
"69864",423,0
"69865",635,0
"69866",494,0
"69867",487,0
"69868",509,0
"69869",764,0
"69870",255,1
"69871",509,0
"69872",509,1
"69873",502,1
"69874",502,0
"69875",502,0
"69876",753,0
"69877",922,0
"69878",922,0
"69879",691,0
"69880",847,0
"69881",1411,0
"69882",1129,1
"69883",2311,1
"69884",1541,0
"69885",1541,1
"69886",1541,0
"69887",903,0
"69888",451,1
"69889",451,0
"69890",226,1
"69891",677,0
"69892",1087,0
"69893",544,1
"69894",544,1
"69895",816,0
"69896",479,0
"69897",479,0
"69898",479,1
"69899",479,0
"69900",479,0
"69901",751,0
"69902",500,1
"69903",751,0
"69904",751,0
"69905",771,0
"69906",771,0
"69907",514,0
"69908",514,0
"69909",771,1
"69910",441,1
"69911",441,1
"69912",441,0
"69913",492,1
"69914",492,0
"69915",246,0
"69916",246,0
"69917",492,0
"69918",752,0
"69919",501,0
"69920",501,1
"69921",251,1
"69922",251,1
"69923",711,0
"69924",474,0
"69925",237,0
"69926",474,0
"69927",571,0
"69928",951,0
"69929",761,1
"69930",380,0
"69931",380,1
"69932",251,0
"69933",502,0
"69934",251,0
"69935",1004,0
"69936",251,1
"69937",432,1
"69938",648,1
"69939",648,0
"69940",432,1
"69941",542,1
"69942",1084,0
"69943",542,0
"69944",1084,0
"69945",1062,0
"69946",797,0
"69947",797,0
"69948",797,0
"69949",1062,0
"69950",531,1
"69951",1062,1
"69952",797,0
"69953",1062,0
"69954",266,1
"69955",797,0
"69956",797,0
"69957",531,0
"69958",797,1
"69959",664,1
"69960",664,0
"69961",664,0
"69962",479,0
"69963",719,0
"69964",479,0
"69965",479,0
"69966",719,0
"69967",719,0
"69968",240,0
"69969",240,0
"69970",959,0
"69971",959,1
"69972",240,1
"69973",479,0
"69974",479,0
"69975",719,0
"69976",240,0
"69977",260,0
"69978",683,0
"69979",228,0
"69980",1253,0
"69981",1003,0
"69982",501,1
"69983",680,0
"69984",226,0
"69985",1132,0
"69986",453,0
"69987",453,0
"69988",679,0
"69989",906,0
"69990",226,0
"69991",226,0
"69992",453,0
"69993",453,0
"69994",453,0
"69995",453,0
"69996",453,0
"69997",453,0
"69998",453,1
"69999",453,0
"70000",453,0
"70001",453,0
"70002",262,0
"70003",524,0
"70004",1047,0
"70005",524,0
"70006",262,0
"70007",262,0
"70008",1047,0
"70009",524,0
"70010",524,0
"70011",262,0
"70012",1309,1
"70013",524,0
"70014",1047,0
"70015",524,0
"70016",262,0
"70017",524,0
"70018",497,0
"70019",746,0
"70020",994,0
"70021",781,0
"70022",521,0
"70023",781,0
"70024",521,0
"70025",521,0
"70026",260,0
"70027",1041,1
"70028",260,1
"70029",781,0
"70030",1041,0
"70031",521,1
"70032",946,0
"70033",315,0
"70034",630,0
"70035",630,0
"70036",630,0
"70037",1261,1
"70038",315,0
"70039",1576,0
"70040",946,0
"70041",946,0
"70042",630,0
"70043",315,1
"70044",630,1
"70045",946,1
"70046",946,0
"70047",946,1
"70048",457,0
"70049",247,0
"70050",987,0
"70051",740,1
"70052",987,0
"70053",468,0
"70054",701,1
"70055",468,1
"70056",935,0
"70057",468,0
"70058",237,1
"70059",1421,0
"70060",711,0
"70061",711,0
"70062",711,0
"70063",1246,0
"70064",249,0
"70065",498,1
"70066",216,0
"70067",433,0
"70068",1082,0
"70069",649,0
"70070",1298,0
"70071",688,0
"70072",688,0
"70073",688,0
"70074",688,0
"70075",918,0
"70076",914,0
"70077",914,1
"70078",685,0
"70079",914,0
"70080",457,0
"70081",486,0
"70082",243,0
"70083",486,1
"70084",1458,0
"70085",486,0
"70086",657,0
"70087",657,0
"70088",657,0
"70089",657,0
"70090",455,0
"70091",227,1
"70092",682,0
"70093",455,0
"70094",779,1
"70095",1039,0
"70096",260,0
"70097",520,0
"70098",471,0
"70099",942,1
"70100",752,0
"70101",501,0
"70102",780,1
"70103",520,0
"70104",432,0
"70105",227,1
"70106",227,0
"70107",680,1
"70108",730,1
"70109",730,0
"70110",503,0
"70111",503,0
"70112",251,0
"70113",824,0
"70114",618,0
"70115",618,0
"70116",412,0
"70117",1030,0
"70118",772,0
"70119",515,0
"70120",1030,0
"70121",515,0
"70122",446,0
"70123",670,0
"70124",446,1
"70125",446,1
"70126",249,0
"70127",249,0
"70128",497,0
"70129",497,0
"70130",497,0
"70131",497,0
"70132",497,0
"70133",994,0
"70134",746,1
"70135",497,0
"70136",497,0
"70137",497,0
"70138",746,1
"70139",521,0
"70140",781,0
"70141",260,0
"70142",482,0
"70143",482,0
"70144",965,0
"70145",216,1
"70146",432,1
"70147",470,0
"70148",470,0
"70149",940,0
"70150",664,0
"70151",443,0
"70152",1107,0
"70153",664,0
"70154",664,0
"70155",885,0
"70156",443,1
"70157",443,0
"70158",664,0
"70159",443,0
"70160",664,1
"70161",221,0
"70162",617,0
"70163",1172,0
"70164",703,0
"70165",703,1
"70166",234,0
"70167",454,0
"70168",547,0
"70169",547,0
"70170",639,0
"70171",641,0
"70172",427,0
"70173",427,0
"70174",1209,1
"70175",484,0
"70176",967,0
"70177",967,1
"70178",725,0
"70179",780,0
"70180",520,0
"70181",780,0
"70182",457,0
"70183",1142,0
"70184",457,0
"70185",476,1
"70186",714,0
"70187",476,0
"70188",476,1
"70189",476,1
"70190",996,1
"70191",730,1
"70192",498,0
"70193",747,0
"70194",996,0
"70195",517,1
"70196",517,0
"70197",623,1
"70198",935,0
"70199",935,0
"70200",458,0
"70201",687,1
"70202",458,1
"70203",229,1
"70204",1144,0
"70205",458,0
"70206",458,1
"70207",687,0
"70208",682,0
"70209",909,0
"70210",682,0
"70211",909,0
"70212",463,0
"70213",694,0
"70214",463,1
"70215",463,0
"70216",471,1
"70217",1177,0
"70218",235,0
"70219",521,1
"70220",482,0
"70221",241,1
"70222",547,1
"70223",1093,0
"70224",1093,0
"70225",457,0
"70226",457,0
"70227",457,0
"70228",457,0
"70229",228,0
"70230",443,0
"70231",747,1
"70232",443,0
"70233",531,0
"70234",935,0
"70235",458,0
"70236",687,0
"70237",517,1
"70238",517,0
"70239",1034,1
"70240",617,0
"70241",617,0
"70242",925,1
"70243",623,1
"70244",312,1
"70245",312,0
"70246",1558,0
"70247",457,0
"70248",685,0
"70249",1247,1
"70250",687,0
"70251",229,0
"70252",229,0
"70253",458,0
"70254",916,0
"70255",916,1
"70256",1041,0
"70257",521,0
"70258",1041,1
"70259",249,0
"70260",1370,0
"70261",1093,0
"70262",547,0
"70263",935,0
"70264",623,0
"70265",820,0
"70266",1366,0
"70267",547,1
"70268",547,1
"70269",1062,0
"70270",2124,0
"70271",664,0
"70272",266,1
"70273",228,0
"70274",547,0
"70275",685,0
"70276",457,0
"70277",623,0
"70278",547,0
"70279",747,1
"70280",498,0
"70281",498,1
"70282",623,0
"70283",273,0
"70284",312,1
"70285",935,0
"70286",913,0
"70287",913,0
"70288",312,0
"70289",935,0
"70290",685,0
"70291",1247,0
"70292",935,1
"70293",1093,0
"70294",266,0
"70295",1558,1
"70296",547,1
"70297",547,0
"70298",690,1
"70299",188,0
"70300",173,0
"70301",1081,0
"70302",753,1
"70303",376,0
"70304",345,1
"70305",540,1
"70306",744,0
"70307",565,0
"70308",753,0
"70309",440,0
"70310",293,1
"70311",496,1
"70312",496,1
"70313",540,0
"70314",620,0
"70315",620,0
"70316",560,0
"70317",1113,0
"70318",248,1
"70319",960,0
"70320",620,0
"70321",480,1
"70322",293,1
"70323",147,1
"70324",480,0
"70325",537,0
"70326",179,0
"70327",1018,0
"70328",820,0
"70329",358,0
"70330",179,0
"70331",835,0
"70332",556,1
"70333",556,1
"70334",147,0
"70335",960,0
"70336",560,0
"70337",358,0
"70338",560,1
"70339",540,1
"70340",249,0
"70341",690,1
"70342",518,0
"70343",222,0
"70344",444,1
"70345",887,0
"70346",266,0
"70347",798,0
"70348",147,1
"70349",706,1
"70350",471,1
"70351",471,0
"70352",509,0
"70353",1241,0
"70354",1069,0
"70355",641,1
"70356",982,0
"70357",982,0
"70358",810,0
"70359",845,0
"70360",563,0
"70361",532,0
"70362",798,1
"70363",459,0
"70364",840,0
"70365",246,0
"70366",1099,1
"70367",550,0
"70368",550,0
"70369",590,1
"70370",590,1
"70371",1475,1
"70372",783,0
"70373",783,0
"70374",471,0
"70375",941,1
"70376",745,0
"70377",745,1
"70378",550,1
"70379",498,1
"70380",184,0
"70381",184,0
"70382",184,1
"70383",570,1
"70384",1067,0
"70385",267,0
"70386",800,0
"70387",534,1
"70388",1067,0
"70389",626,1
"70390",1252,1
"70391",313,0
"70392",620,0
"70393",428,1
"70394",821,0
"70395",274,0
"70396",547,1
"70397",1094,0
"70398",547,1
"70399",778,1
"70400",259,1
"70401",1557,0
"70402",778,1
"70403",778,0
"70404",582,1
"70405",776,1
"70406",388,0
"70407",776,0
"70408",528,0
"70409",792,1
"70410",546,0
"70411",273,1
"70412",155,0
"70413",155,0
"70414",783,1
"70415",522,0
"70416",522,1
"70417",957,0
"70418",478,0
"70419",478,0
"70420",1021,0
"70421",510,0
"70422",255,1
"70423",765,0
"70424",542,1
"70425",542,0
